id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
801900,Tadorna,ferruginea,,birds,Ruddy Shelduck,GABRIEL LEITE,Turkey,"Kuş cenneti kuş gözlem kulesi, Silifke, Mersin",36.287,33.9832,0,flight call,male,adult,field recording,//xeno-canto.org/801900,https://xeno-canto.org/801900/download,XC801900-Tadorna-ferruginea_Delta_2236.wav,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801900-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801900-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801900-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801900-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801900-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801900-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801900-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:19,06:30,2023-05-06,2023-05-17,[],,yes,yes,yes,,,no,Mix Pre 3,Sennheiser 67,48000
801899,Tadorna,ferruginea,,birds,Ruddy Shelduck,GABRIEL LEITE,Turkey,"Kuş cenneti kuş gözlem kulesi, Silifke, Mersin",36.287,33.9832,0,flight call,male,adult,field recording,//xeno-canto.org/801899,https://xeno-canto.org/801899/download,XC801899-Tadorna-ferruginea_Delta_2233.wav,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801899-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801899-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801899-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801899-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801899-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801899-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801899-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:27,06:30,2023-05-06,2023-05-17,[],,yes,yes,yes,,,no,Mix Pre 3,Sennheiser 67,48000
613405,Tadorna,ferruginea,,birds,Ruddy Shelduck,Cedric Mroczko,Turkey,Göksu deltası,36.2944,33.9409,0,flight call,,,field recording,//xeno-canto.org/613405,https://xeno-canto.org/613405/download,XC613405-1221_084604.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613405-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613405-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613405-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613405-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC613405-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC613405-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC613405-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:16,08:45,2020-12-21,2021-01-06,['Cettia cetti'],"High-pass filtered (200Hz, 12dB)",yes,yes,no,,,no,,,44100
163316,Tadorna,ferruginea,,birds,Ruddy Shelduck,Tero Linjama,Turkey,"Doğubeyazıt, Ağrı Province",39.4464,44.2742,1600,song,,,field recording,//xeno-canto.org/163316,https://xeno-canto.org/163316/download,XC163316-FI-SFN-07-00020.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC163316-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC163316-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC163316-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC163316-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC163316-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC163316-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC163316-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,D,2:10,06:00,2007-05-27,2014-01-05,[],,unknown,unknown,unknown,,,no,,,44100
613395,Mareca,penelope,,birds,Eurasian Wigeon,Cedric Mroczko,Turkey,Göksu deltası,36.2944,33.9409,0,call,,,field recording,//xeno-canto.org/613395,https://xeno-canto.org/613395/download,XC613395-1220_153009.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613395-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613395-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613395-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613395-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC613395-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC613395-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC613395-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:58,15:30,2020-12-20,2021-01-06,"['Tringa totanus', 'Aythya ferina', 'Anthus pratensis', 'Mareca strepera', 'Anas platyrhynchos']","High-pass filtered (250Hz, 6dB). r-05 + me66",yes,yes,no,,,no,,,44100
613328,Mareca,penelope,,birds,Eurasian Wigeon,Cedric Mroczko,Turkey,Göksu deltası,36.2944,33.9409,0,call,,,field recording,//xeno-canto.org/613328,https://xeno-canto.org/613328/download,XC613328-1220_152144.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613328-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613328-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613328-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613328-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC613328-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC613328-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC613328-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:43,15:20,2020-12-20,2021-01-06,"['Alauda arvensis', 'Tringa totanus', 'Aythya ferina', 'Anthus pratensis', 'Galerida cristata']","High-pass filtered (250Hz, 18dB). r-05 + me66",yes,yes,no,,,no,,,44100
802080,Netta,rufina,,birds,Red-crested Pochard,GABRIEL LEITE,Turkey,"Nizip, Gaziantep",37.0493,37.9682,340,flight call,"female, male",adult,field recording,//xeno-canto.org/802080,https://xeno-canto.org/802080/download,XC802080-Netta-rufina_Birecik_2441.wav,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802080-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802080-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802080-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802080-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802080-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802080-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802080-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:08,10:30,2023-05-10,2023-05-17,[],,yes,yes,no,,,no,Mix Pre 3,Sennheiser 67,48000
802079,Netta,rufina,,birds,Red-crested Pochard,GABRIEL LEITE,Turkey,"Nizip, Gaziantep",37.0493,37.9682,340,flight call,"female, male",adult,field recording,//xeno-canto.org/802079,https://xeno-canto.org/802079/download,XC802079-Netta-rufina_Birecik_2440.wav,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802079-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802079-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802079-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802079-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802079-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802079-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802079-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,10:30,2023-05-10,2023-05-17,[],,yes,yes,no,,,no,Mix Pre 3,Sennheiser 67,48000
340682,Numida,meleagris,,birds,Helmeted Guineafowl,Tero Linjama,Turkey,"Menerez Delta, İzmir",38.173,26.8003,0,song,male,,field recording,//xeno-canto.org/340682,https://xeno-canto.org/340682/download,XC340682-91_nummel_soidin_Turkki_Menerez-Delta_2015-06-02.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC340682-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC340682-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC340682-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC340682-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC340682-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC340682-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC340682-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:34,07:00,2015-05-02,2016-10-29,['Emberiza calandra'],,yes,yes,no,,,no,,,44100
802519,Francolinus,francolinus,francolinus,birds,Black Francolin,Guy Kirwan,Turkey,"Nizip, Gaziantep",37.0525,37.9699,340,song,male,adult,field recording,//xeno-canto.org/802519,https://xeno-canto.org/802519/download,"XC802519-230512_01_Black-Francolin_Birecik,-Şanlıurfa,-Turkey_11-May-2023.wav","{'small': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC802519-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC802519-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC802519-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC802519-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/wave/XC802519-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/wave/XC802519-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/wave/XC802519-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:04,08:00,2023-05-11,2023-05-20,[],,yes,yes,no,,,no,,,44100
802138,Francolinus,francolinus,,birds,Black Francolin,GABRIEL LEITE,Turkey,"Nizip, Gaziantep",37.0493,37.9682,340,song,male,adult,field recording,//xeno-canto.org/802138,https://xeno-canto.org/802138/download,XC802138-Francolinus-francolinus_Birecik_2469.wav,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802138-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802138-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802138-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802138-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802138-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802138-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802138-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,06:30,2023-05-11,2023-05-18,[],,yes,yes,no,,,no,Mix Pre 3,Sennheiser 67,48000
179934,Francolinus,francolinus,,birds,Black Francolin,Jacek Betleja,Turkey,"Uğurcuk, Birecik, Şanlıurfa Province",37.0475,37.9897,380,call,,,field recording,//xeno-canto.org/179934,https://xeno-canto.org/179934/download,XC179934-Frankolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC179934-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC179934-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC179934-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC179934-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/wave/XC179934-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/wave/XC179934-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BADQKSJBSZ/wave/XC179934-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:02,09:00,2014-05-22,2014-05-28,[],,yes,yes,yes,,,no,,,44100
123022,Francolinus,francolinus,francolinus,birds,Black Francolin,Cedric Mroczko,Turkey,"Erzin, Hatay Province",36.9764,36.0478,120,song,,,field recording,//xeno-canto.org/123022,https://xeno-canto.org/123022/download,XC123022-STE-025.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC123022-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC123022-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC123022-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC123022-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC123022-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC123022-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC123022-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,1:16,12:00,2010-04-16,2013-02-27,['Emberiza calandra'],"Filtering : High pass 1000 hz (Audacity)
Amplification (Audacity)",yes,yes,no,,,no,,,44100
801897,Francolinus,francolinus,,birds,Black Francolin,GABRIEL LEITE,Turkey,"Kuş cenneti kuş gözlem kulesi, Silifke, Mersin",36.287,33.9832,0,song,male,adult,field recording,//xeno-canto.org/801897,https://xeno-canto.org/801897/download,XC801897-Francolinus-francolinus_Delta_2227.wav,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801897-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801897-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801897-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801897-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801897-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801897-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801897-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:35,06:30,2023-05-06,2023-05-17,[],,yes,yes,no,,,no,Mix Pre 3,Sennheiser 67,48000
654580,Francolinus,francolinus,,birds,Black Francolin,Lider Sinav,Turkey,"Nizip, Gaziantep",37.0475,37.9658,340,song,male,adult,field recording,//xeno-canto.org/654580,https://xeno-canto.org/654580/download,XC654580-ses3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RERVWBIVTJ/ffts/XC654580-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RERVWBIVTJ/ffts/XC654580-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RERVWBIVTJ/ffts/XC654580-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RERVWBIVTJ/ffts/XC654580-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RERVWBIVTJ/wave/XC654580-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RERVWBIVTJ/wave/XC654580-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RERVWBIVTJ/wave/XC654580-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,2:46,09:30,2021-06-03,2021-06-05,['Prinia gracilis'],,yes,yes,no,,,no,,,44100
163293,Francolinus,francolinus,,birds,Black Francolin,Tero Linjama,Turkey,Göksü delta,36.2944,33.9409,0,song,,,field recording,//xeno-canto.org/163293,https://xeno-canto.org/163293/download,XC163293-FI-SFN-07-00001.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC163293-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC163293-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC163293-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC163293-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC163293-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC163293-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC163293-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,2:35,05:30,2007-05-21,2014-01-05,[],,unknown,unknown,unknown,,,no,,,44100
134454,Francolinus,francolinus,,birds,Black Francolin,Fernand DEROUSSEN,Turkey,"Çukurkamış, Karataş, Adana Province",36.6904,35.365,0,song,,,field recording,//xeno-canto.org/134454,https://xeno-canto.org/134454/download,XC134454-2000050302_Francolinus francolinus_M_Turquie_F DEROUSSEN.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC134454-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC134454-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC134454-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC134454-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC134454-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC134454-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC134454-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,1:43,20:00,2000-05-03,2013-05-22,[],,no,no,no,,,no,,,44100
801880,Francolinus,francolinus,,birds,Black Francolin,GABRIEL LEITE,Turkey,"Kuş cenneti kuş gözlem kulesi, Silifke, Mersin",36.287,33.9832,0,song,male,adult,field recording,//xeno-canto.org/801880,https://xeno-canto.org/801880/download,XC801880-Francolinus-francolinus_Delya_2216.wav,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801880-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801880-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801880-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801880-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801880-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801880-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801880-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:19,14:00,2023-05-05,2023-05-17,[],,yes,yes,no,,,no,Mix Pre 3,Sennheiser 67,48000
801879,Francolinus,francolinus,,birds,Black Francolin,GABRIEL LEITE,Turkey,"Kuş cenneti kuş gözlem kulesi, Silifke, Mersin",36.287,33.9832,0,song,male,adult,field recording,//xeno-canto.org/801879,https://xeno-canto.org/801879/download,XC801879-Francolinus-francolinus_Delta_2207.wav,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801879-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801879-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801879-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801879-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801879-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801879-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801879-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:28,14:00,2023-05-05,2023-05-17,[],,yes,yes,no,,,no,Mix Pre 3,Sennheiser 67,48000
246438,Francolinus,francolinus,,birds,Black Francolin,a kezer,Turkey,Goksu delta,36.2944,33.9409,0,call,male,,field recording,//xeno-canto.org/246438,https://xeno-canto.org/246438/download,XC246438-TURAC - GOKSU KAYDI.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GDZGGEQTRG/ffts/XC246438-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GDZGGEQTRG/ffts/XC246438-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GDZGGEQTRG/ffts/XC246438-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GDZGGEQTRG/ffts/XC246438-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GDZGGEQTRG/wave/XC246438-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GDZGGEQTRG/wave/XC246438-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GDZGGEQTRG/wave/XC246438-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:40,08:00,2013-04-06,2015-05-28,[],"Hello, 

Goksu Delta is beautiful field every time for Birdwatcher . 

Thanks for your listen .",yes,yes,no,,,no,,,44100
28804,Francolinus,francolinus,,birds,Black Francolin,Ante Strand,Turkey,Göksü delta,36.294374,33.940887,0,song,,,field recording,//xeno-canto.org/28804,https://xeno-canto.org/28804/download,BlackFrancolin-2-Goksu-2002-06-17.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/ffts/XC28804-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/ffts/XC28804-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/ffts/XC28804-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/ffts/XC28804-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/wave/XC28804-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/wave/XC28804-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/wave/XC28804-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:52,09:30,2002-06-17,2009-01-19,['Calandrella brachydactyla'],Male,unknown,unknown,unknown,,,no,,,44100
28803,Francolinus,francolinus,,birds,Black Francolin,Ante Strand,Turkey,Göksü delta,36.294374,33.940887,0,song,,,field recording,//xeno-canto.org/28803,https://xeno-canto.org/28803/download,BlackFrancolin-1-GoksuDelta-2002-06-17.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/ffts/XC28803-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/ffts/XC28803-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/ffts/XC28803-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/ffts/XC28803-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/wave/XC28803-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/wave/XC28803-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJDQUPBUKD/wave/XC28803-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,1:23,09:00,2002-06-17,2009-01-19,['Calandrella brachydactyla'],Male,unknown,unknown,unknown,,,no,,,44100
802020,Tetraogallus,caspius,,birds,Caspian Snowcock,GABRIEL LEITE,Turkey,"Pınarbaşı Köyü, Çamardı, Niğde",37.8167,35.1667,3200,song,male,adult,field recording,//xeno-canto.org/802020,https://xeno-canto.org/802020/download,XC802020-Tetraogallus-caspius_Adalagar_2360.wav,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802020-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802020-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802020-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802020-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802020-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802020-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802020-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:27,06:00,2023-05-09,2023-05-17,[],,yes,yes,no,,,no,Mix Pre 3,Sennheiser 67,48000
